,cms_Unnamed: 0,cms_id,cms_address,cms_city,cms_location,cms_county_name,cms_emergency_services,cms_geocode_accuracy,cms_geocode_flag,cms_hospital_name,cms_hospital_ownership,cms_hospital_type,cms_lat,cms_lng,cms_phone_number,cms_state,cms_COUNTYFP,cms_COUNTYNS,cms_url,cms_zip_code,cms_provider_id_int,cms_provider_id_raw,cms_RPT_REC_NUM,cms_icu_beds,cms_burn_beds,cms_surg_icu_beds,cms_coronary_beds,cms_acute_beds,cms_total_med_beds,cms_subprovider_ipf_beds,cms_subprovider_irf_beds,cms_subprovider_oth_beds,cms_skilled_nursing_beds,cms_nursing_fac_beds,cms_oth_longterm_beds,cms_hospice_beds,cms_all_beds,cms_geometry,cms_index_right,cms_STATEFP,cms_GEOID,cms_NAME,cms_NAMELSAD,cms_cnty_fips,cms_full_addy,cms_name_fips,hifld_X,hifld_Y,hifld_OBJECTID,hifld_ID,hifld_NAME,hifld_ADDRESS,hifld_CITY,hifld_STATE,hifld_ZIP,hifld_ZIP4,hifld_TELEPHONE,hifld_TYPE,hifld_STATUS,hifld_POPULATION,hifld_COUNTY,hifld_COUNTYFIPS,hifld_COUNTRY,hifld_LATITUDE,hifld_LONGITUDE,hifld_NAICS_CODE,hifld_NAICS_DESC,hifld_SOURCE,hifld_SOURCEDATE,hifld_VAL_METHOD,hifld_VAL_DATE,hifld_WEBSITE,hifld_STATE_ID,hifld_ALT_NAME,hifld_ST_FIPS,hifld_OWNER,hifld_TTL_STAFF,hifld_BEDS,hifld_TRAUMA,hifld_HELIPAD,hifld_full_addy,hifld_name_fips
10,454.0,15284.0,1812 VERDUGO BLVD,GLENDALE,,LOS ANGELES,True,,0.0,USC VERDUGO HILLS HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,34.205614000000004,-118.216048,(818) 790-7100,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-wr7c_jjf9_hfgj,91209.0,50124.0,50124,656224.0,12.0,,,,104.0,123.0,24.0,,,18.0,,,,165.0,POINT (-118.216048 34.205614),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,1812 VERDUGO BLVD GLENDALE CA,USC VERDUGO HILLS HOSPITAL - 06037,-118.215980012,34.20488885700007,2002.0,73491208.0,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,CA,91208.0,NOT AVAILABLE,(818) 790-7100,GENERAL ACUTE CARE,OPEN,158.0,LOS ANGELES,06037,USA,34.2048888570001,-118.215980012,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2015-01-14T00:00:00.000Z,http://uscvhh.org/,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,158.0,NOT AVAILABLE,Y,1812 VERDUGO BLVD GLENDALE CA,USC VERDUGO HILLS HOSPITAL - 06037
12,784.0,18487.0,100 W  CALIFORNIA BLVD,PASADENA,,LOS ANGELES,True,,0.0,HUNTINGTON MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,34.135760999999995,-118.151803,(626) 397-5000,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-bdr4.hnkr-2qge,91109.0,50438.0,50438,660768.0,30.0,,,,414.0,503.0,41.0,24.0,,,,,,568.0,POINT (-118.151803 34.135761),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,100 WEST CALIFORNIA BLVD PASADENA CA,HUNTINGTON MEMORIAL HOSPITAL - 06037,-118.15298394399996,34.13438536100006,4811.0,17491105.0,HUNTINGTON MEMORIAL HOSPITAL,100 W. CALIFORNIA BOULEVARD,PASADENA,CA,91105.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,625.0,LOS ANGELES,06037,USA,34.1343853610001,-118.152983944,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.huntingtonhospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,625.0,LEVEL II,Y,100 WEST CALIFORNIA BLVD PASADENA CA,HUNTINGTON MEMORIAL HOSPITAL - 06037
13,792.0,20496.0,7601 EAST IMPERIAL HIGHWAY,DOWNEY,,LOS ANGELES,False,ROOFTOP,1.0,LAC RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR,Government - Local,Acute Care Hospitals,33.92933170000001,-118.1585885,(562) 401-7022,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-rfj5_pyf7~7bni,90242.0,50717.0,50717,662350.0,12.0,,,,89.0,101.0,,109.0,,,,,,210.0,POINT (-118.1585885 33.92933170000001),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,7601 EAST IMPERIAL HWY DOWNEY CA,LAC RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR - 06037,-118.15887867699995,33.92840150200004,2614.0,24990242.0,LAC RANCHO LOS AMIGOS NATIONAL REHAB CENTER,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,289.0,LOS ANGELES,06037,USA,33.928401502,-118.158878677,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.rancho.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - LOCAL,-999.0,289.0,NOT AVAILABLE,N,7601 EAST IMPERIAL HWY DOWNEY CA,LAC RANCHO LOS AMIGOS NATIONAL REHAB CENTER - 06037
15,905.0,17301.0,23845  MCBEAN PKWY,VALENCIA,,LOS ANGELES,False,,0.0,HENRY MAYO NEWHALL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,34.396342,-118.553143,(661) 253-8000,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-ufgt_2x2t~jg7u,91355.0,50624.0,50624,658152.0,18.0,,,,167.0,196.0,23.0,19.0,,,,,,238.0,POINT (-118.553143 34.396342),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,23845 MCBEAN PKWY VALENCIA CA,HENRY MAYO NEWHALL HOSPITAL - 06037,-118.553878592,34.39772694400005,4810.0,16491355.0,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,23845 MCBEAN PKWY,VALENCIA,CA,91355.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,238.0,LOS ANGELES,06037,USA,34.3977269440001,-118.553878592,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.henrymayo.com,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,238.0,LEVEL II,Y,23845 MCBEAN PKWY VALENCIA CA,HENRY MAYO NEWHALL MEMORIAL HOSPITAL - 06037
16,944.0,18984.0,501 SOUTH BUENA VISTA STREET,BURBANK,,LOS ANGELES,True,,0.0,PROVIDENCE ST JOSEPH MEDICAL CTR,Voluntary non-profit - Church,Acute Care Hospitals,34.157643,-118.327841,(818) 843-5111,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-rj34_8dmg~eewb,91505.0,50235.0,50235,658122.0,38.0,,,,310.0,368.0,,15.0,,,,,,383.0,POINT (-118.327841 34.157643),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,501 SOUTH BUENA VISTA ST BURBANK CA,PROVIDENCE ST JOSEPH MEDICAL CTR - 06037,-118.32886910799995,34.15704352900008,2713.0,36591505.0,PROVIDENCE ST JOSEPH MEDICAL CENTER,501 SOUTH BUENA VISTA STREET,BURBANK,CA,91505.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,446.0,LOS ANGELES,06037,USA,34.1570435290001,-118.32886910799999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.providence.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,446.0,NOT AVAILABLE,Y,501 SOUTH BUENA VISTA ST BURBANK CA,PROVIDENCE ST JOSEPH MEDICAL CENTER - 06037
17,1124.0,15709.0,8700 BEVERLY BLVD,LOS ANGELES,,LOS ANGELES,True,,0.0,CEDARS SINAI MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,34.075496,-118.380122,(310) 423-5000,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-pkaz~e2ny_94bc,90048.0,50625.0,50625,662348.0,48.0,,24.0,18.0,709.0,880.0,,,,,,,,880.0,POINT (-118.380122 34.075496),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,8700 BEVERLY BLVD LOS ANGELES CA,CEDARS SINAI MEDICAL CENTER - 06037,-118.38071211599994,34.07629445400004,4805.0,5590048.0,CEDARS SINAI MEDICAL CENTER,8700 BEVERLY BOULEVARD,LOS ANGELES,CA,90048.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,886.0,LOS ANGELES,06037,USA,34.076294454,-118.380712116,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.cedars-sinai.edu,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,886.0,"LEVEL I, LEVEL II PEDIATRIC",Y,8700 BEVERLY BLVD LOS ANGELES CA,CEDARS SINAI MEDICAL CENTER - 06037
18,1141.0,16886.0,525 N GARFIELD AVE,MONTEREY PARK,,LOS ANGELES,True,,0.0,GARFIELD MEDICAL CENTER,Proprietary,Acute Care Hospitals,34.067864,-118.122906,(626) 573-2222,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-bqur_3wtu-xznx,91754.0,50737.0,50737,657695.0,10.0,,,8.0,140.0,182.0,,28.0,,,,,,210.0,POINT (-118.122906 34.067864),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,525 NORTH GARFIELD AVE MONTEREY PARK CA,GARFIELD MEDICAL CENTER - 06037,-118.12385733999996,34.06816324500005,2612.0,14291754.0,GARFIELD MEDICAL CENTER,525 NORTH GARFIELD AVENUE,MONTEREY PARK,CA,91754.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,210.0,LOS ANGELES,06037,USA,34.0681632450001,-118.12385734,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.garfieldmedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,210.0,NOT AVAILABLE,N,525 NORTH GARFIELD AVE MONTEREY PARK CA,GARFIELD MEDICAL CENTER - 06037
19,1185.0,16900.0,18300 ROSCOE BLVD,NORTHRIDGE,,LOS ANGELES,True,,0.0,NORTHRIDGE HOSPITAL MEDICAL CENTER,Voluntary non-profit - Private,Acute Care Hospitals,34.220789,-118.533216,(818) 885-8500,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-ig89.azt3-j8hs,91325.0,50116.0,50116,657626.0,46.0,,,,234.0,318.0,40.0,36.0,,,,,,394.0,POINT (-118.533216 34.220789),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,18300 ROSCOE BLVD NORTHRIDGE CA,NORTHRIDGE HOSPITAL MEDICAL CENTER - 06037,-118.53306818799999,34.219824929000026,4818.0,32191328.0,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BOULEVARD,NORTHRIDGE,CA,91328.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,417.0,LOS ANGELES,06037,USA,34.219824929,-118.53306818799999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.northridgehospital.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,417.0,"LEVEL II, LEVEL II PEDIATRIC",Y,18300 ROSCOE BLVD NORTHRIDGE CA,NORTHRIDGE HOSPITAL MEDICAL CENTER - 06037
20,1192.0,20519.0,1225 WILSHIRE BOULEVARD,LOS ANGELES,,LOS ANGELES,False,,0.0,GOOD SAMARITAN HOSPITAL,Proprietary,Acute Care Hospitals,34.053209,-118.265292,(213) 977-2121,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-bdi4_mszi_g3qn,90017.0,50471.0,50471,657674.0,39.0,,,,248.0,310.0,,,,,,,,310.0,POINT (-118.265292 34.053209),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,1225 WILSHIRE BLVD LOS ANGELES CA,GOOD SAMARITAN HOSPITAL - 06037,-118.26515847,34.05467440500005,4809.0,15190017.0,GOOD SAMARITAN HOSPITAL LOS ANGELES,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,408.0,LOS ANGELES,06037,USA,34.0546744050001,-118.26515847,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.goodsam.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,408.0,NOT AVAILABLE,Y,1225 WILSHIRE BLVD LOS ANGELES CA,GOOD SAMARITAN HOSPITAL LOS ANGELES - 06037
21,1214.0,16647.0,1401 SOUTH GRAND AVENUE,LOS ANGELES,,LOS ANGELES,True,,0.0,CALIFORNIA HOSPITAL MEDICAL CENTER LA,Voluntary non-profit - Other,Acute Care Hospitals,34.037212,-118.265363,(213) 748-2411,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-azik.d4zd~xp8w,90015.0,50149.0,50149,662321.0,28.0,,,,264.0,318.0,,,,,,,,318.0,POINT (-118.265363 34.037212),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,1401 SOUTH GRAND AVE LOS ANGELES CA,CALIFORNIA HOSPITAL MEDICAL CENTER LA - 06037,-118.26597606599995,34.03735377200008,4802.0,4690015.0,CALIFORNIA HOSPITAL MEDICAL CENTER  LOS ANGELES,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,318.0,LOS ANGELES,06037,USA,34.0373537720001,-118.26597606600001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://www.chmcla.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,318.0,LEVEL II,Y,1401 SOUTH GRAND AVE LOS ANGELES CA,CALIFORNIA HOSPITAL MEDICAL CENTER  LOS ANGELES - 06037
24,1284.0,19114.0,1300 N VERMONT AVE,LOS ANGELES,,LOS ANGELES,True,,0.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,Proprietary,Acute Care Hospitals,34.096115999999995,-118.291753,(213) 413-3000,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-8qce_cap7_t65z,90027.0,50063.0,50063,655185.0,36.0,,,,266.0,317.0,,28.0,,89.0,,,,434.0,POINT (-118.291753 34.09611599999999),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,1300 NORTH VERMONT AVE LOS ANGELES CA,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER - 06037,-118.29047045299995,34.096451021000064,4667.0,17290027.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 NORTH VERMONT AVENUE,LOS ANGELES,CA,90027.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,434.0,LOS ANGELES,06037,USA,34.0964510210001,-118.290470453,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.hollywoodpresbyterian.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,434.0,NOT AVAILABLE,Y,1300 NORTH VERMONT AVE LOS ANGELES CA,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER - 06037
25,1333.0,19756.0,555 EAST HARDY STREET,INGLEWOOD,,LOS ANGELES,False,,0.0,CENTINELA HOSPITAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,33.949086,-118.34821399999998,(310) 673-4660,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-hmsj~7y4v~mgrz,90301.0,50739.0,50739,656256.0,31.0,,,,273.0,313.0,,32.0,,,,,,345.0,POINT (-118.348214 33.949086),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,555 EAST HARDY ST INGLEWOOD CA,CENTINELA HOSPITAL MEDICAL CENTER - 06037,-118.34823599199996,33.95044442800003,4551.0,5690301.0,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,369.0,LOS ANGELES,06037,USA,33.950444428000004,-118.34823599200001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.centinelamed.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,369.0,NOT AVAILABLE,N,555 EAST HARDY ST INGLEWOOD CA,CENTINELA HOSPITAL MEDICAL CENTER - 06037
26,1389.0,15251.0,2801 ATLANTIC AVENUE,LONG BEACH,,LOS ANGELES,False,,0.0,MEMORIAL CARE MILLER CHILDREN S  WOMEN S HOSP LB,Voluntary non-profit - Other,Childrens,33.807107,-118.185098,(562) 933-8001,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-khay_hirb.gvkk,90806.0,53309.0,53309,640353.0,30.0,,,,232.0,357.0,,,,,,,,357.0,POINT (-118.185098 33.807107),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,2801 ATLANTIC AVE LONG BEACH CA,MEMORIAL CARE MILLER CHILDREN S  WOMEN S HOSP LB - 06037,-118.18692986699993,33.808195370000064,4817.0,26390806.0,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,458.0,LOS ANGELES,06037,USA,33.8081953700001,-118.186929867,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.memorialcare.org/LongBeach,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,458.0,"LEVEL II, LEVEL II PEDIATRIC",Y,2801 ATLANTIC AVE LONG BEACH CA,LONG BEACH MEMORIAL MEDICAL CENTER - 06037
27,1389.0,15251.0,2801 ATLANTIC AVENUE,LONG BEACH,,LOS ANGELES,False,,0.0,MEMORIAL CARE MILLER CHILDREN S  WOMEN S HOSP LB,Voluntary non-profit - Other,Childrens,33.807107,-118.185098,(562) 933-8001,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-khay_hirb.gvkk,90806.0,53309.0,53309,640353.0,30.0,,,,232.0,357.0,,,,,,,,357.0,POINT (-118.185098 33.807107),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,2801 ATLANTIC AVE LONG BEACH CA,MEMORIAL CARE MILLER CHILDREN S  WOMEN S HOSP LB - 06037,-118.18545757599995,33.80817455000004,2703.0,11090806.0,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806.0,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,371.0,LOS ANGELES,06037,USA,33.80817455,-118.185457576,622110.0,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://www.memorialcare.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,371.0,NOT AVAILABLE,Y,2801 ATLANTIC AVE LONG BEACH CA,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL - 06037
28,4175.0,16988.0,2801 ATLANTIC AVE,LONG BEACH,,LOS ANGELES,False,,0.0,LONG BEACH MEMORIAL MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,33.807107,-118.185098,(562) 933-2000,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-t622~cs4c.w4nt,90806.0,50485.0,50485,656243.0,60.0,,,,309.0,369.0,,42.0,,42.0,,,,453.0,POINT (-118.185098 33.807107),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,2801 ATLANTIC AVE LONG BEACH CA,LONG BEACH MEMORIAL MEDICAL CENTER - 06037,-118.18692986699993,33.808195370000064,4817.0,26390806.0,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,458.0,LOS ANGELES,06037,USA,33.8081953700001,-118.186929867,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.memorialcare.org/LongBeach,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,458.0,"LEVEL II, LEVEL II PEDIATRIC",Y,2801 ATLANTIC AVE LONG BEACH CA,LONG BEACH MEMORIAL MEDICAL CENTER - 06037
29,4175.0,16988.0,2801 ATLANTIC AVE,LONG BEACH,,LOS ANGELES,False,,0.0,LONG BEACH MEMORIAL MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,33.807107,-118.185098,(562) 933-2000,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-t622~cs4c.w4nt,90806.0,50485.0,50485,656243.0,60.0,,,,309.0,369.0,,42.0,,42.0,,,,453.0,POINT (-118.185098 33.807107),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,2801 ATLANTIC AVE LONG BEACH CA,LONG BEACH MEMORIAL MEDICAL CENTER - 06037,-118.18545757599995,33.80817455000004,2703.0,11090806.0,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806.0,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,371.0,LOS ANGELES,06037,USA,33.80817455,-118.185457576,622110.0,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-03-12T00:00:00.000Z,http://www.memorialcare.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,371.0,NOT AVAILABLE,Y,2801 ATLANTIC AVE LONG BEACH CA,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL - 06037
30,1576.0,17760.0,757 WESTWOOD PLAZA,LOS ANGELES,,LOS ANGELES,True,,0.0,RONALD REAGAN U C L A MEDICAL CENTER,Government - State,Acute Care Hospitals,34.063939000000005,-118.445411,(310) 825-6301,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-2g9a~xstc-im3x,90095.0,50262.0,50262,662335.0,120.0,,,12.0,291.0,445.0,,,,,,,,445.0,POINT (-118.445411 34.063939),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,757 WESTWOOD PLAZA LOS ANGELES CA,RONALD REAGAN U C L A MEDICAL CENTER - 06037,-118.44662506699996,34.06655438200004,4555.0,38190095.0,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095.0,NOT AVAILABLE,(310) 825-9111,GENERAL ACUTE CARE,OPEN,466.0,LOS ANGELES,06037,USA,34.066554382,-118.44662506700001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2013-10-15T00:00:00.000Z,http://www.uclahealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - STATE,-999.0,466.0,"LEVEL I, LEVEL I PEDIATRIC",Y,757 WESTWOOD PLAZA LOS ANGELES CA,RONALD REAGAN UCLA MEDICAL CENTER - 06037
31,1627.0,16874.0,210 W  SAN BERNARDINO ROAD,COVINA,,LOS ANGELES,True,,0.0,EMANATE HEALTH INTER COMMUNITY HOSPITAL,Proprietary,Acute Care Hospitals,34.089946999999995,-117.893666,(626) 814-2468,CA,37.0,277283.0,https://data.medicare.gov/resource/xubh-q36u/row-ywn3.ebem-km5h,91723.0,50382.0,50382,662162.0,20.0,,,20.0,401.0,481.0,,12.0,,25.0,,10.0,,528.0,POINT (-117.893666 34.089947),397.0,6.0,6037.0,Los Angeles,Los Angeles County,6037.0,210 WEST SAN BERNARDINO RD COVINA CA,EMANATE HEALTH INTER COMMUNITY HOSPITAL - 06037,-117.89302158199995,34.088309221000024,4807.0,6891723.0,CITRUS VALLEY MEDICAL CENTER  IC CAMPUS,210 W. SAN BERNARDINO ROAD,COVINA,CA,91723.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,193.0,LOS ANGELES,06037,USA,34.088309220999996,-117.893021582,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cvhp.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,193.0,NOT AVAILABLE,N,210 WEST SAN BERNARDINO RD COVINA CA,CITRUS VALLEY MEDICAL CENTER  IC CAMPUS - 06037
